GalaxyID,e1,e2
32402,-0.0590552,-0.259211
32403,-0.030214,0.0080692
32404,0.0302351,0.359682
32405,0.364919,0.0110089
32406,0.0404164,-0.0611508
32407,-0.16589,0.212073
32408,-0.0686411,0.0749736
32409,-0.196356,0.0210026
32410,-0.246565,0.0316602
32411,0.0407097,0.0059184
32412,0.0427838,0.0047821
32413,0.0041817,0.0518538
32414,-0.0128223,0.135607
32415,-0.119261,-0.0898277
32416,0.0426334,0.0309981
32417,-0.180428,-0.0124047
32418,-0.002831,-0.01086
32419,0.120766,-0.110779
32420,-0.204258,-0.117063
32421,-0.143359,0.111807
32422,-0.0771789,0.20871
32423,0.151758,0.0237708
32424,-0.0986923,0.300679
32425,0.117154,-0.0903264
32426,-0.16829,0.0701643
32427,0.119102,-0.142202
32428,-0.0019338,-0.152336
32429,0.263157,-0.0322292
32430,-0.275029,0.211446
32431,0.0620457,-0.218238
32432,-0.0937737,-0.0448525
32433,0.120413,-0.10669
32434,-0.103684,0.0967313
32435,0.0123244,-0.237143
32436,0.0671196,-0.181235
32437,-0.168013,0.271977
32438,0.206603,0.112976
32439,0.375949,0.15502
32440,-0.271808,-0.0980136
32441,0.021106,-0.0534568
32442,-0.134135,0.0619916
32443,-0.0281181,0.152945
32444,0.080684,0.0273614
32445,-0.276805,0.118514
32446,0.14727,0.29994
32447,0.135104,0.155472
32448,0.180197,-0.100619
32449,0.173042,-0.0114851
32450,-0.137386,-0.112454
32451,-0.0920165,-0.0431303
32452,-0.36361,-0.0779834
32453,0.174213,-0.044839
32454,-0.167782,-0.228368
32455,-0.191847,-0.13352
32456,-0.212107,0.213613
32457,-0.17424,-0.0629898
32458,0.111008,0.184241
32459,0.148696,0.032876
32460,-0.0941429,0.13643
32461,-0.20762,-0.115004
32462,-0.0711832,-0.0501333
32463,0.049214,0.103736
32464,0.158859,-0.0408851
32465,0.0358771,-0.0875534
32466,0.136556,-0.0847072
32467,-0.143855,-0.215385
32468,0.070179,0.161589
32469,0.189678,0.0731355
32470,-0.0326774,0.0389959
32471,0.0472385,-0.229436
32472,0.262345,-0.26854
32473,-0.104701,-0.0130443
32474,-0.0674355,0.140343
32475,-0.0560607,0.0007904
32476,-0.0992334,-0.0350357
32477,0.0484098,-0.090241
32478,-0.0890922,0.0146626
32479,-0.149099,-0.118151
32480,0.125152,-0.026346
32481,-0.175939,-0.0767051
32482,0.0355283,0.0280002
32483,0.0372869,-0.0597764
32484,-0.0127715,0.214687
32485,-0.0006998,-0.101937
32486,0.164831,-0.0690474
32487,-0.150991,0.362406
32488,0.0075075,0.105707
32489,-0.210618,-0.1147
32490,0.0371656,0.0811859
32491,-0.0832792,0.0519906
32492,-0.0853963,-0.0585744
32493,-0.0020649,0.117387
32494,0.133664,0.288404
32495,-0.105762,0.0069247
32496,-0.0790591,0.0565489
32497,0.0787278,0.151771
32498,0.0071128,0.0106934
32499,0.089873,-0.0365999
32500,0.102791,-0.130956
32501,0.0313544,-0.103084
32502,-0.350972,-0.0711898
32503,-0.0039717,0.118137
32504,-0.146439,-0.330185
32505,-0.0092275,-0.0202048
32506,-0.231857,0.0523214
32507,-0.0509929,-0.0270491
32508,0.1572,-0.212474
32509,0.274106,0.112829
32510,0.053807,0.0573032
32511,-0.123859,0.0936218
32512,0.0599149,-0.0927572
32513,0.0999755,-0.0608882
32514,0.108927,0.112529
32515,-0.133191,0.0647841
32516,-0.132935,0.166004
32517,-0.184621,-0.0479406
32518,-0.0830051,-0.181775
32519,0.14736,0.0771639
32520,-0.0187105,-0.0582554
32521,0.292095,0.0938548
32522,-0.0540537,0.174462
32523,0.070053,-0.0073852
32524,0.0726601,0.248755
32525,0.0346087,0.0455332
32526,0.0249062,-0.103133
32527,0.161977,0.0998261
32528,-0.0811894,-0.17412
32529,0.0767033,-0.0930366
32530,-0.196603,0.362667
32531,0.060591,0.025861
32532,-0.0421037,0.0918785
32533,0.183659,-0.0763683
32534,-0.0323222,-0.111783
32535,0.118466,0.209662
32536,0.207157,-0.17388
32537,0.10268,-0.161181
32538,0.0101536,-0.0050673
32539,0.082942,0.0155116
32540,-0.0334746,0.126832
32541,0.0226788,-0.115164
32542,0.0207686,0.0172227
32543,-0.0631694,0.0629586
32544,-0.128078,0.0360902
32545,0.349023,0.198585
32546,0.000306701,0.216326
32547,-0.0575117,0.229214
32548,-0.286858,-0.0399699
32549,-0.156271,0.0560532
32550,-0.0062211,-0.0369699
32551,0.113165,-0.208389
32552,0.157263,-0.0847088
32553,-0.200673,0.0926156
32554,0.0319652,0.212338
32555,0.188037,-0.296085
32556,-0.231218,-0.0372408
32557,-0.0078036,-0.0847587
32558,0.193867,-0.0217414
32559,0.0158363,0.183954
32560,-0.121722,-0.0264945
32561,-0.0221308,0.161196
32562,-0.0201108,0.133052
32563,-0.0048025,0.126875
32564,0.232305,-0.0638763
32565,-0.0688497,0.257272
32566,-0.0260188,0.139292
32567,-0.124646,0.263842
32568,-0.35559,-0.0396791
32569,0.0002532,0.0284356
32570,0.0103871,-0.157988
32571,-0.0682674,0.133453
32572,0.0064881,0.103451
32573,0.0131671,0.224447
32574,0.459107,0.0415477
32575,0.0398419,0.0693267
32576,0.199096,0.131927
32577,-0.181828,-0.131206
32578,-0.110621,-0.185177
32579,-0.159193,0.0158135
32580,0.0419879,-0.206368
32581,-0.179463,0.161728
32582,-0.193594,-0.0722087
32583,0.221942,-0.0777247
32584,-0.383379,0.126675
32585,-0.214095,-0.0176822
32586,-0.0521975,-0.139428
32587,-0.128795,0.128887
32588,0.309088,0.231657
32589,0.082557,-0.0210318
32590,-0.0894933,0.249996
32591,-0.0271486,0.0035056
32592,0.092941,-0.146177
32593,0.146483,-0.149694
32594,0.0168518,0.043126
32595,0.207981,-0.0683279
32596,0.0440091,-0.155169
32597,-0.177148,-0.0166275
32598,0.201221,-0.192356
32599,-0.128068,-0.0220363
32600,0.213571,0.0980404
32601,-0.0564369,-0.0019331
32602,-0.0912279,-0.0045454
32603,0.0467664,-0.102031
32604,-0.192872,0.292941
32605,-0.0251363,0.0783444
32606,-0.133777,-0.13332
32607,0.0765094,-0.089847
32608,0.0285952,-0.0533448
32609,-0.342857,0.0693604
32610,-0.0376683,-0.197806
32611,0.0968495,0.135124
32612,-0.105677,-0.0977869
32613,-0.0570557,0.102054
32614,0.0727436,-0.064374
32615,-0.0189992,0.0989779
32616,-0.0811761,-0.14681
32617,0.090793,-0.195728
32618,-0.0304951,-0.0401367
32619,-0.235931,-0.0546749
32620,-0.342898,-0.105225
32621,-0.0130542,0.175932
32622,0.27057,0.105782
32623,-0.24575,0.260513
32624,0.220213,-0.0032248
32625,0.0339962,0.344035
32626,0.0606406,0.160982
32627,-0.150541,0.152406
32628,0.0951385,0.0592881
32629,0.214593,0.241216
32630,-0.0166871,0.0260814
32631,0.197104,0.11485
32632,-0.0384109,0.0318307
32633,-0.233911,0.0984225
32634,-0.0312678,0.132406
32635,-0.0977792,0.0081464
32636,0.099161,0.0360048
32637,0.108311,-0.0771579
32638,-0.105763,-0.020513
32639,0.181489,0.0341311
32640,-0.212405,-0.0900524
32641,-0.379784,0.029038
32642,-0.0906721,2.85E-05
32643,-0.0424515,0.038698
32644,0.0081089,0.147083
32645,0.126557,0.201157
32646,-0.0968394,-0.11803
32647,0.0133749,-0.207485
32648,0.0055905,0.0770793
32649,0.002848,0.148523
32650,-0.0613191,0.221652
32651,0.20823,-0.0652257
32652,-0.0230696,0.107378
32653,0.11906,0.143874
32654,0.138241,-0.0255896
32655,0.149313,-0.236711
32656,0.0680467,-0.16529
32657,-0.0089174,-0.0615895
32658,-0.0245231,-0.214552
32659,0.09552,0.119513
32660,0.042649,-0.0608912
32661,-0.0807838,0.023286
32662,0.08387,0.22851
32663,-0.0570367,0.24979
32664,0.168878,0.0840088
32665,0.0126007,-0.0127566
32666,0.32506,-0.0023472
32667,-0.135763,0.116675
32668,0.256196,0.0116884
32669,-0.0795676,-0.185026
32670,-0.246634,-0.0643177
32671,-0.124652,0.237394
32672,0.118409,-0.193832
32673,-0.0425559,-0.262299
32674,-0.0138652,0.0272291
32675,-0.349539,-0.14502
32676,-0.113375,0.293976
32677,-0.0227975,-0.0880033
32678,-0.300419,-0.147162
32679,-0.0336235,-0.045553
32680,0.12107,0.0781172
32681,-0.249379,0.0563799
32682,0.139119,0.0573179
32683,-0.070308,0.209526
32684,0.098192,0.173805
32685,0.146238,-0.0462469
32686,-0.141325,0.23337
32687,0.288756,-0.0979554
32688,-0.100902,0.0373843
32689,0.102458,-0.0061276
32690,0.054075,0.316039
32691,-0.0549971,-0.143918
32692,-0.0469278,-0.0603507
32693,-0.142216,0.140816
32694,-0.126019,-0.0539486
32695,0.0458997,-0.0009326
32696,0.0564439,0.0299915
32697,0.124954,-0.154659
32698,-0.062445,-0.0669414
32699,0.21129,0.0053825
32700,-0.236938,-0.184388
32701,0.260629,0.0252456
32702,-0.0194217,-0.0031337
32703,0.119356,0.0934485
32704,-0.10284,0.0618458
32705,-0.113526,-0.211773
32706,0.139292,0.109774
32707,0.196931,-0.32483
32708,-0.0327898,-0.103533
32709,-0.154423,-0.1905
32710,-0.175374,-0.0892499
32711,0.0023521,-0.13061
32712,-0.178329,0.132171
32713,0.0729251,0.163461
32714,0.106264,0.215323
32715,-0.114468,0.260738
32716,0.200184,0.0426516
32717,-0.29348,0.114662
32718,-0.153464,-0.0683751
32719,-0.17055,-0.0692835
32720,0.130751,0.0411718
32721,0.119557,-0.0050135
32722,-0.0069742,0.184121
32723,0.145234,-0.0811967
32724,-0.0813467,0.0150585
32725,0.285613,0.0961577
32726,0.100869,0.017687
32727,0.0245211,-0.18913
32728,-0.0289656,-0.363285
32729,0.263246,0.0528774
32730,-0.146294,-0.0439872
32731,-0.16064,0.0335838
32732,0.205124,0.0681956
32733,-0.0539145,-0.0463567
32734,0.163217,0.151265
32735,0.149345,0.061251
32736,0.097663,-0.0767779
32737,-0.22956,0.025455
32738,-0.248889,-0.0172477
32739,-0.0254912,0.193997
32740,0.0197372,-0.238693
32741,-0.0212048,-0.0121525
32742,-0.0362557,-0.209724
32743,-0.242106,-0.226745
32744,-0.0786698,-0.136374
32745,0.308681,-0.171693
32746,-0.0035404,-0.0361384
32747,0.319322,-0.0701346
32748,-0.0565178,-0.0809138
32749,0.175263,-0.143052
32750,-0.133615,-0.0983418
32751,-0.101623,-0.108759
32752,-0.124183,-0.0497582
32753,0.204897,-0.342846
32754,-0.123159,0.165425
32755,0.0704245,-0.0315135
32756,-0.137735,0.0051132
32757,0.16649,0.0718736
32758,0.347229,-0.0682009
32759,0.0559959,-0.0628864
32760,-0.339714,0.010842
32761,-0.0091871,0.144067
32762,-0.0509416,-0.0713213
32763,-0.114123,-0.0086178
32764,0.0740428,0.0949692
32765,0.133914,-0.0220218
32766,0.123769,0.0579053
32767,-0.0512673,-0.0042726
32768,-0.144694,0.21119
32769,-0.0588601,0.14591
32770,0.158855,0.0717537
32771,-0.17283,-0.18276
32772,-0.0007379,0.0972567
32773,0.111504,-0.0050528
32774,0.0398973,-0.173084
32775,0.096423,0.0930478
32776,0.117821,0.401384
32777,-0.146087,0.0120947
32778,0.092642,0.10702
32779,0.194172,0.14185
32780,-0.0069091,0.0486298
32781,0.0740549,0.26033
32782,-0.0932393,0.335538
32783,-0.170794,0.185733
32784,-0.0815687,0.133338
32785,-0.329234,-0.164061
32786,-0.0109426,0.0495248
32787,-0.198809,0.0514482
32788,0.0528469,0.093219
32789,-0.173769,0.0831033
32790,0.0062691,-0.000973
32791,0.0613083,0.293942
32792,-0.0247831,-0.0590254
32793,-0.11069,0.126522
32794,-0.155053,0.225919
32795,-0.146707,0.119067
32796,0.190172,0.0101103
32797,0.110871,-0.0769572
32798,-0.138901,0.0665803
32799,0.094907,-0.0075762
32800,1.85E-05,0.197182
32801,-0.0735991,-0.178455
32802,0.203664,-0.10152
32803,0.093143,0.22459
32804,0.0145464,-0.0188655
32805,-0.21861,0.24202
32806,-0.0445674,0.177995
32807,0.134249,-0.166903
32808,0.224757,0.216348
32809,0.0415324,-0.141026
32810,0.126105,0.0478876
32811,-0.0172551,0.193652
32812,0.0261833,0.211294
32813,0.233844,0.0010817
32814,-0.0838186,0.297886
32815,0.116502,-0.119977
32816,-0.0616624,-0.304043
32817,-0.116827,0.110297
32818,0.0011967,-0.0266946
32819,0.0705965,0.0542057
32820,-0.0150019,-0.289643
32821,-0.245694,-0.0514888
32822,0.13901,-0.289654
32823,-0.144919,0.201981
32824,-0.124669,-0.216355
32825,0.0510182,-0.119941
32826,-0.093231,-0.0083246
32827,-0.410564,0.0912938
32828,-0.0658411,0.11039
32829,0.050759,-0.0667245
32830,-0.132283,0.0990474
32831,-0.129527,0.158945
32832,0.0084855,-0.129003
32833,-0.137335,0.0160776
32834,-0.0010722,-0.0524666
32835,0.16286,-0.0853216
32836,0.215621,-0.0343422
32837,0.0680161,-0.004773
32838,-0.0687251,-0.0217242
32839,-0.0758298,-0.0448954
32840,0.328639,-0.201748
32841,0.0355638,-0.152094
32842,0.0619082,0.0261305
32843,-0.0601608,-0.261694
32844,-0.26555,0.0834507
32845,0.0752832,-0.248676
32846,-0.0327859,-0.017266
32847,-0.208886,0.0346498
32848,0.0344433,-0.0822513
32849,-0.111017,0.25321
32850,0.177852,-0.17289
32851,-0.113862,0.128849
32852,-0.358779,0.194549
32853,-0.0173168,0.140278
32854,-0.238637,0.152853
32855,-0.0799149,0.112757
32856,0.152874,-0.0112968
32857,-0.220757,-0.0940039
32858,0.12298,0.188674
32859,-0.166612,0.069955
32860,0.138551,0.0862338
32861,-0.171942,0.0509408
32862,0.0154834,0.0943762
32863,-0.220548,-0.0808596
32864,-0.110505,0.0166905
32865,0.0642765,-0.0280044
32866,0.0326488,0.13383
32867,-0.0579919,-0.0632238
32868,0.138022,0.0592003
32869,0.0498754,0.0852865
32870,-0.0535031,0.0152398
32871,0.193533,0.0739067
32872,-0.0362422,0.0683304
32873,0.115646,0.0493155
32874,0.124878,-0.0939403
32875,0.024796,-0.0768921
32876,-0.162757,-0.161988
32877,-0.0302936,-0.289771
32878,0.253004,0.319984
32879,0.195875,0.124888
32880,0.0253313,0.189871
32881,-0.0107343,0.0333784
32882,-0.131715,0.0439705
32883,-0.125597,0.019012
32884,-0.178274,-0.0961432
32885,0.078763,0.236448
32886,0.0015521,0.128911
32887,-0.210147,0.236835
32888,-0.193121,0.130631
32889,-0.0135093,0.120461
32890,0.102959,0.182013
32891,-0.0048051,-0.0459276
32892,0.0604725,-0.0594894
32893,0.126059,0.0719426
32894,-0.0516629,0.259844
32895,-0.099387,0.218743
32896,0.19559,0.0393811
32897,-0.256674,-0.118354
32898,-0.190693,0.17131
32899,-0.1043,0.201726
32900,-0.181575,-0.0676994
32901,0.0079092,-0.105909
32902,-0.287873,0.0690704
32903,-0.113397,0.0486706
32904,-0.137943,-0.0944361
32905,0.0527116,-0.188701
32906,0.12127,-0.177627
32907,-0.105911,0.253058
32908,0.102907,-0.114263
32909,-0.0965071,-0.029178
32910,-0.271589,-0.0654611
32911,-0.094656,-0.336935
32912,-0.309158,0.0696257
32913,0.21869,0.0452208
32914,0.124781,-0.0697029
32915,0.183955,0.0260058
32916,-0.0146055,-0.0831827
32917,0.0543102,0.136261
32918,-0.0295742,-0.0215098
32919,-0.0271181,-0.0341509
32920,-0.0221026,-0.130453
32921,0.147946,-0.0436736
32922,-0.246917,-0.0910969
32923,0.227335,0.157362
32924,-0.160217,0.215442
32925,-0.0276769,-0.0280318
32926,-0.0938968,-0.191152
32927,-0.148809,0.0463825
32928,0.0782424,-0.100638
32929,-0.16036,0.0042905
32930,-0.0793818,-0.289361
32931,-0.0714766,-0.0568822
32932,-0.0830946,-0.128791
32933,-0.290599,-0.101823
32934,-0.399327,0.0105323
32935,0.166466,0.0021537
32936,0.0635503,-0.0384608
32937,-0.0627227,0.0835156
32938,0.301941,0.0081511
32939,-0.408775,0.0830486
32940,-0.15854,0.127106
32941,-0.0165545,0.15756
32942,0.100233,0.102724
32943,-0.152321,-0.0094711
32944,-0.210745,-0.23954
32945,0.296131,0.0697732
32946,-0.175812,0.192468
32947,0.0645714,0.0555061
32948,-0.0431632,0.0335152
32949,-0.27812,0.140291
32950,-0.343482,-0.0943997
32951,-0.204793,0.0489088
32952,-0.105728,-0.0158496
32953,-0.251732,-0.0410807
32954,-0.158143,0.05182
32955,0.0464313,0.236817
32956,0.000731701,-0.183685
32957,0.180027,0.267827
32958,0.299357,-0.132142
32959,0.132895,0.090663
32960,0.137924,0.119127
32961,-0.0548099,0.0148033
32962,-0.171521,0.0880888
32963,0.159708,-0.0766592
32964,-0.141418,-0.0269109
32965,-0.213992,0.0572736
32966,-0.0213561,0.271398
32967,0.32112,-4.35E-05
32968,-0.109516,0.0892156
32969,0.271067,0.0314477
32970,0.0620402,0.0783131
32971,-0.143128,0.0224064
32972,-0.0224032,-0.194084
32973,0.482387,0.0554646
32974,0.219424,-0.263191
32975,-0.204,-0.159985
32976,0.081984,-0.0886884
32977,0.126689,-0.0255314
32978,-0.097601,-0.0004005
32979,-0.130761,-0.108545
32980,-0.0953214,0.287609
32981,-0.0622006,-0.106258
32982,-0.268599,-0.257605
32983,0.153725,0.21494
32984,-0.0161793,-0.0429556
32985,-0.0269922,-0.0170422
32986,-0.118947,0.274355
32987,-0.142159,-0.0145489
32988,-0.301591,-0.132543
32989,-0.0167326,0.286
32990,-0.126433,-0.254044
32991,0.127832,0.0879483
32992,-0.046349,0.0969992
32993,-0.0856188,-0.0721798
32994,0.044568,0.167722
32995,-0.0610067,-0.0884439
32996,-0.315354,0.070633
32997,-0.163755,-0.0095507
32998,-0.114951,-0.0759538
32999,0.230739,0.0143369
33000,0.184256,0.170048
33001,-0.0334469,-0.121629
33002,0.106309,-0.156303
33003,0.0920444,0.108877
33004,-0.137173,0.220031
33005,-0.0842587,0.0206876
33006,-0.211086,0.185458
33007,0.0913194,-0.183314
33008,0.241583,0.269374
33009,0.106605,0.254438
33010,0.0005047,0.211742
33011,-0.235196,-0.0813447
33012,-0.0968868,0.12759
33013,-0.173199,0.120581
33014,0.124879,0.0719677
33015,-0.296401,0.0464289
33016,0.204775,-0.0326658
33017,0.135627,0.146935
33018,-0.0387722,-0.0693921
33019,-0.164034,0.0481688
33020,-0.173929,0.122068
33021,0.0617254,0.219244
33022,-0.264159,0.25053
33023,-0.390027,0.0657224
33024,-0.0850723,0.0076236
33025,-0.18744,-0.109166
33026,-0.173642,-0.251514
33027,0.0260647,0.161228
33028,-0.0414106,-0.0249121
33029,0.0912295,-0.185101
33030,0.213164,-0.0662501
33031,-0.337307,0.0454132
33032,0.223687,-0.115481
33033,-0.229704,-0.0270316
33034,0.231881,-0.0894167
33035,0.0046195,0.186271
33036,-0.15093,-0.16032
33037,-3.89E-05,-0.126268
33038,0.101705,0.172998
33039,-0.204408,0.0991568
33040,-0.000570599,0.0214185
33041,0.164717,0.0017724
33042,-0.0770099,-0.0467615
33043,-0.014249,0.162175
33044,-0.0292919,-0.155634
33045,-0.10339,-0.0960044
33046,0.082068,-0.251251
33047,-0.184949,-0.0531658
33048,0.0239011,0.244759
33049,0.164738,0.116003
33050,-0.0443962,0.0547569
33051,-0.0935941,0.226441
33052,0.117182,0.0957344
33053,-0.0981497,-0.0717045
33054,-0.150326,-0.15092
33055,-0.1474,0.0946189
33056,-0.0009292,0.0473663
33057,0.0705599,0.0654192
33058,0.0304307,0.119918
33059,0.0201342,-0.186394
33060,-0.0348272,0.200759
33061,-0.0905883,0.103413
33062,0.0251115,0.156774
33063,-0.155749,-0.34394
33064,0.0098086,0.187819
33065,0.237174,-0.0006921
33066,0.131539,-0.0634027
33067,-0.124587,-0.119684
33068,0.144432,0.0107573
33069,-0.129653,0.0955469
33070,0.0393353,0.0723197
33071,-0.160059,0.0067932
33072,0.0972931,-0.107832
33073,0.296376,0.165384
33074,-0.0130255,-0.148835
33075,0.196146,0.0076029
33076,-0.250301,-0.206481
33077,-0.0626858,0.290035
33078,0.213963,-0.109447
33079,0.093655,-0.12043
33080,-0.155999,0.247394
33081,-0.052391,0.148317
33082,-0.327728,-0.0798649
33083,0.0943944,-0.0308457
33084,-0.0679561,-0.0037166
33085,0.285764,-0.153674
33086,0.0303986,-0.228024
33087,-0.0552089,-0.093781
33088,-0.0325889,0.224308
33089,-0.0169406,0.213619
33090,0.127215,0.174178
33091,0.0197059,-0.023561
33092,0.0748228,-0.105955
33093,0.19291,-0.259912
33094,-0.108337,0.266421
33095,-0.211606,-0.165251
33096,0.0261439,-0.308847
33097,0.132667,-0.0518096
33098,0.0601815,-0.0100757
33099,-0.0597021,-0.1578
33100,0.106964,-0.217322
33101,0.101849,-0.0179024
33102,0.296788,-0.137913
33103,0.174645,-0.178204
33104,-0.213476,-0.133058
33105,-0.113189,0.30137
33106,0.191163,-0.206671
33107,0.0515681,0.005278
33108,-0.121326,-0.040427
33109,-0.0161024,0.170563
33110,-0.241942,0.0977247
33111,0.0696071,-0.034867
33112,0.090464,0.0897683
33113,-0.0643358,0.0823172
33114,-0.248433,0.0013523
33115,-0.172605,0.266583
33116,-0.106873,0.083773
33117,0.082195,0.113401
33118,-0.109803,0.132357
33119,0.0663454,0.134711
33120,-0.0833238,-0.0592098
33121,-0.0528664,0.0312622
33122,0.14463,0.198642
33123,0.235013,-0.0011956
33124,-0.0497314,-0.272191
33125,0.13522,0.0918894
33126,-0.209625,0.130216
33127,0.0125057,-0.133196
33128,0.145445,0.170069
33129,-0.249953,-0.107498
33130,0.175173,0.138655
33131,0.136304,-0.0335948
33132,-0.0021419,0.20483
33133,0.10903,0.0822801
33134,-0.160559,-0.0786302
33135,-0.298255,0.0305555
33136,0.0068099,-0.180426
33137,-0.180067,0.10791
33138,0.17002,-0.024516
33139,-0.0891319,-0.0140797
33140,0.0193876,-0.3175
33141,-0.239805,0.120711
33142,0.0122235,0.26646
33143,0.0920052,-0.234396
33144,0.0614167,0.109411
33145,-0.118135,0.0990877
33146,0.0645966,0.110279
33147,-0.0207449,-0.119159
33148,0.096196,0.260934
33149,0.054999,0.0803739
33150,-0.352032,0.104618
33151,-0.143696,0.0219119
33152,-0.0063637,0.131512
33153,-0.128554,-0.0321011
33154,-0.166116,0.0837888
33155,0.0201458,0.0128069
33156,0.001273,0.0943272
33157,0.111225,-0.15221
33158,0.064744,-0.178752
33159,0.173891,0.148434
33160,0.0124026,-0.228367
33161,-0.0313588,0.125424
33162,0.09096,-0.0008289
33163,0.092362,-0.123048
33164,0.0597012,0.010951
33165,0.0925149,-0.177344
33166,-0.183948,-0.13277
33167,0.0012686,-0.0263271
33168,-0.0643214,-0.0550073
33169,-0.0792672,0.180449
33170,0.151109,-0.120253
33171,0.0497013,-0.0608304
33172,0.0473082,0.166601
33173,0.0742435,0.0928825
33174,0.0380751,0.0109068
33175,0.228752,0.0967108
33176,0.0274032,0.138582
33177,-0.109115,0.295811
33178,0.0060832,0.0279281
33179,-0.140813,0.233515
33180,-0.129696,-0.128926
33181,-0.131056,-0.137841
33182,-0.0888104,-0.16392
33183,0.162147,0.0500285
33184,-0.155207,0.104521
33185,0.0002995,-0.0239389
33186,-0.0580393,0.106617
33187,0.0375822,0.0822673
33188,-0.0132828,0.0812598
33189,-0.212008,0.295937
33190,-0.156396,-0.0576724
33191,-0.110558,-0.0667112
33192,-0.0142285,0.196111
33193,0.0530735,0.0640334
33194,0.101461,0.0554984
33195,-0.175679,0.0060139
33196,0.336279,0.0712566
33197,-0.163949,0.102737
33198,0.111379,0.0290202
33199,0.094518,0.153628
33200,0.308535,0.0060856
33201,0.0548875,0.0102387
33202,0.0433958,-0.0291231
33203,-0.126084,0.144327
33204,0.217143,-0.076258
33205,-0.0567163,0.0908344
33206,-0.0652085,0.0186619
33207,-0.119068,-0.0881073
33208,0.059239,0.180078
33209,0.0077829,0.0269501
33210,-0.0125367,-0.159861
33211,0.197518,-0.192373
33212,0.0788937,0.125874
33213,-0.0811228,-0.209351
33214,-0.0331564,-0.270598
33215,0.14597,-0.0344786
33216,0.0668729,-0.0930009
33217,-0.0105737,-0.129404
33218,0.197689,0.258136
33219,-0.0346287,-0.0189293
33220,0.0609294,-0.151221
33221,0.0100194,-0.14565
33222,0.0356639,-0.156782
33223,0.427139,-0.174337
33224,-0.296068,-0.386869
33225,0.105413,0.0493303
33226,0.188883,-0.313998
33227,0.0618242,0.120216
33228,0.0380537,0.180797
33229,0.147043,0.0386634
33230,0.225843,-0.003239
33231,0.0747985,0.144289
33232,-0.0637622,0.121319
33233,-0.15659,0.186816
33234,0.21167,-0.0967127
33235,0.192291,-0.243755
33236,-0.0059015,-0.0400884
33237,0.0024244,-0.0824225
33238,0.237073,0.132768
33239,-0.0346755,-0.189147
33240,0.0057083,-0.0047935
33241,0.209434,-0.0406516
33242,-0.0554938,-0.0140829
33243,-0.0755139,0.108377
33244,0.0144212,0.0220193
33245,-0.19813,0.0201674
33246,-0.193969,0.0391138
33247,-0.171331,-0.17527
33248,0.0253842,0.104228
33249,0.0681597,0.0515258
33250,-0.0480274,0.103912
33251,0.250392,0.0600886
33252,-0.0827057,-0.0035185
33253,-0.0042955,-0.0786678
33254,0.211784,0.0528859
33255,0.0442028,-0.0283275
33256,0.138317,-0.0592123
33257,-0.135627,-0.139224
33258,0.109206,-0.0161093
33259,0.0216962,-0.249481
33260,-0.129064,-0.0414315
33261,0.253993,0.079299
33262,0.0387834,0.313223
33263,-0.146556,0.126708
33264,-0.189415,-0.078304
33265,0.0146132,-0.0061418
33266,0.0135625,0.137594
33267,-0.138877,0.0225168
33268,-0.0955972,-0.0939544
33269,0.0129748,0.0072097
33270,0.276626,-0.109937
33271,-0.0283004,-0.227755
33272,0.082833,0.0831875
33273,-0.0783709,0.0296407
33274,-0.012106,0.19311
33275,-0.0792995,-0.0603506
33276,-0.003709,-0.0678772
33277,-0.166602,0.0556505
33278,0.0677377,0.093899
33279,0.388108,0.154476
33280,-0.293897,0.034212
33281,0.117595,0.0933077
33282,-0.0669504,-0.0445524
33283,-0.046293,0.0551945
33284,-0.0593507,0.330947
33285,-0.163067,0.210625
33286,-0.246792,0.0670061
33287,-0.0183104,0.176273
33288,0.125585,0.0386728
33289,-0.431201,0.11256
33290,0.093212,0.0289869
33291,0.226361,-0.18118
33292,0.0232503,0.229668
33293,0.177263,0.103306
33294,0.0703302,0.0462251
33295,-0.0041365,0.1924
33296,0.105647,0.0267058
33297,0.309364,0.212773
33298,-0.0805719,0.0952188
33299,-0.0421303,-0.22129
33300,0.26859,-0.295003
33301,0.173493,-0.291224
33302,-0.055152,0.0379589
33303,-0.0191837,-0.043299
33304,0.138395,-0.0157757
33305,-0.100228,-0.0870912
33306,0.103323,-0.142519
33307,0.194124,-0.16939
33308,-0.225466,-0.0570378
33309,-0.174386,-0.282845
33310,0.228951,0.105712
33311,0.01262,0.102368
33312,-0.0717104,-0.141622
33313,0.0477622,0.0677
33314,0.08016,-0.103446
33315,-0.181961,-0.044605
33316,-0.0003922,0.129499
33317,0.1155,-0.0465567
33318,0.0028329,0.0444518
33319,0.19739,0.10882
33320,0.0394763,-0.192883
33321,-0.0200896,-0.318526
33322,-0.0401378,0.195588
33323,0.0430605,0.0768987
33324,-0.070679,-0.0480853
33325,-0.158235,0.121674
33326,0.085762,0.0130753
33327,-0.0158635,-0.1724
33328,0.144369,-0.0626991
33329,0.0526643,-0.0539864
33330,0.154743,-0.437163
33331,-0.128583,-0.0718638
33332,0.0776703,-0.08722
33333,0.0632304,-0.0864172
33334,-0.144068,-0.188004
33335,0.160112,-0.0439533
33336,-0.0618384,0.20983
33337,-0.170396,0.165316
33338,0.0247001,0.0841247
33339,-0.345912,-0.0470551
33340,-0.0010094,0.114977
33341,0.0360728,0.172368
33342,0.165735,0.223748
